,Unnamed: 0.1,SchoolCode,CohortStudents,Dropout (Count),Dropout Rate,Unnamed: 0,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName,FundPerStudent,Educational Option Type,Enrollment (K-12),Free Meal Count (K-12),Percent (%) Eligible Free (K-12),Low Grade,High Grade,Enrollment (Ages 5-17),TotalFTE,ClearFTE,OtherFTE,EnrollmentTotal,EnrollmentWhite,EnrollmentBlack,EnrollmentAsian,EnrollmentHispanic,EnrollmentNative,CountyMedianIncome,MedianIncome,TotalCourses,TotalEnrollment,UCCSUCourses,UCCSUEnrollment,StaffACourses,StaffAEnrollment,StaffBCourses,StaffBEnrollment,StaffNCourses,StaffNEnrollment,NCLBCoreCourses,NCLBEnrollment
848,1390,3037496,8604.0,36.0,0.00418410041841,3037496,Troy High,66514,Fullerton Joint Union High,30,Orange,11058.65885127104,Traditional,2614,641,0.2452180566182096,9,12,2579,107.68,96.56,3.26,2627.0,357,25,1172,743,*,43800,"92,131",552,16843,450.0,14356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,1616,3030335,2096.0,1656.0,0.7900763358778626,3030335,La Sierra High (Alternative),66514,Fullerton Joint Union High,30,Orange,11058.65885127104,Alternative School of Choice,414,217,0.5241545893719807,9,12,274,27.88,19.7,8.18,512.0,63,31,25,373,*,43800,"92,131",105,1726,13.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,1720,3030855,7964.0,204.0,0.0256152687091913,3030855,Buena Park High,66514,Fullerton Joint Union High,30,Orange,11058.65885127104,Traditional,1927,1373,0.7125064867669954,9,12,1899,78.56,69.84,5.44,2050.0,106,61,102,1652,*,43800,"92,131",403,11857,308.0,9734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,274,132548,1184.0,304.0,0.2567567567567567,132548,IDEA Center,68130,Grossmont Union High,37,San Diego,10424.79131615843,Alternative School of Choice,146,53,0.363013698630137,9,12,137,15.67,12.44,2.77,226.0,114,19,*,78,*,43442,"78,989",72,658,56.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,469,3737905,5660.0,480.0,0.0848056537102473,3737905,Santana High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,1754,491,0.2799315849486887,9,12,1677,60.42,47.82,11.58,1856.0,1113,46,43,520,22,43442,"78,989",459,9049,274.0,6852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,537,3730066,8332.0,836.0,0.1003360537686029,3730066,Valhalla High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,2053,962,0.4685825621042377,9,12,1970,78.83,59.73,11.26,2275.0,1469,67,74,540,13,43442,"78,989",537,11795,376.0,9631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,643,3730702,5756.0,452.0,0.0785267546907574,3730702,West Hills High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,1618,376,0.2323856613102596,9,12,1586,65.1,52.51,9.48,1725.0,966,40,62,486,22,43442,"78,989",478,9994,317.0,8274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,768,3731262,7332.0,200.0,0.0272776868521549,3731262,Steele Canyon High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,2156,709,0.3288497217068645,9,12,2125,81.88,76.54,4.41,2200.0,767,106,26,1081,*,43442,"78,989",320,7741,215.0,6396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,830,3731536,400.0,12.0,0.03,3731536,Grossmont Middle College High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Alternative School of Choice,66,13,0.1969696969696969,11,12,66,2.95,2.25,0.2,73.0,45,*,*,15,*,43442,"78,989",7,236,4.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,860,3731692,6420.0,1208.0,0.1881619937694704,3731692,El Cajon Valley High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,1589,1089,0.685336689741976,9,12,1496,72.27,52.2,11.22,1726.0,694,157,37,757,*,43442,"78,989",558,10026,287.0,6470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,892,3731809,6128.0,820.0,0.1338120104438642,3731809,El Capitan High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,1809,551,0.304588170259812,9,12,1756,75.05,49.51,8.11,1744.0,1088,52,31,421,51,43442,"78,989",520,9869,310.0,7631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,1025,3732336,8892.0,728.0,0.0818713450292397,3732336,Granite Hills High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,2366,844,0.356720202874049,9,12,2282,92.25,72.94,9.49,2428.0,1276,69,43,862,35,43442,"78,989",700,13228,396.0,10372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,1098,3732559,204.0,32.0,0.1568627450980392,3732559,Chaparral High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Continuation School,36,24,0.6666666666666666,9,12,31,7.0,5.31,1.69,61.0,23,*,*,22,*,43442,"78,989",40,294,18.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,1124,3732625,7836.0,1156.0,0.147524247064829,3732625,Grossmont High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,2291,916,0.3998254037538193,9,12,2200,90.29,69.88,10.55,2411.0,946,152,59,1012,*,43442,"78,989",490,12850,331.0,9855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,1153,3732732,8404.0,176.0,0.0209424083769633,3732732,Helix High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,2462,706,0.2867587327376117,9,12,2397,100.32,64.06,17.1,2475.0,602,277,105,1116,*,43442,"78,989",318,9424,191.0,5878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,1262,128793,284.0,32.0,0.1126760563380281,128793,MERIT Academy,68130,Grossmont Union High,37,San Diego,10424.79131615843,Special Education School,67,35,0.5223880597014925,9,12,54,6.11,5.05,0.1,92.0,40,*,*,40,*,43442,"78,989",54,347,32.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,1562,3734548,6008.0,600.0,0.099866844207723,3734548,Monte Vista High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,1715,825,0.4810495626822157,9,12,1625,76.86,57.0,8.88,1743.0,236,197,21,1120,*,43442,"78,989",620,10848,320.0,7327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865,1601,3734761,5564.0,720.0,0.1294033069734004,3734761,Mount Miguel High,68130,Grossmont Union High,37,San Diego,10424.79131615843,Traditional,1472,740,0.5027173913043478,9,12,1404,70.24,51.58,10.48,1479.0,145,193,30,949,*,43442,"78,989",415,7756,263.0,5721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,280,5432786,6692.0,172.0,0.0257023311416616,5432786,Monache High,75523,Porterville Unified,54,Tulare,22899.5628034767,Traditional,2165,1429,0.6600461893764434,9,12,2117,83.04,65.14,15.29,2183.0,336,*,53,1675,16,30151,"51,520",622,13042,290.0,8683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,376,116590,1544.0,0.0,0.0,116590,Harmony Magnet Academy,75523,Porterville Unified,54,Tulare,22899.5628034767,Traditional,511,298,0.5831702544031311,9,12,504,20.14,16.22,3.16,524.0,121,*,16,359,*,30151,"51,520",138,2074,95.0,1812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
868,560,5434113,6212.0,188.0,0.03026400515132,5434113,Porterville High,75523,Porterville Unified,54,Tulare,22899.5628034767,Traditional,2281,1720,0.7540552389302937,9,12,2199,81.81,60.52,19.78,2208.0,230,*,26,1847,56,30151,"51,520",470,10300,220.0,6377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,709,5434931,1668.0,92.0,0.0551558752997601,5434931,Strathmore High,75523,Porterville Unified,54,Tulare,22899.5628034767,Traditional,334,257,0.7694610778443114,9,12,331,22.98,16.13,5.22,412.0,50,*,*,351,*,30151,"51,520",152,2823,70.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,1554,5430251,5888.0,272.0,0.046195652173913,5430251,Granite Hills High,75523,Porterville Unified,54,Tulare,22899.5628034767,Traditional,1214,1077,0.8871499176276771,9,12,1169,56.44,43.51,12.28,1325.0,120,13,*,1144,14,30151,"51,520",353,7193,153.0,4287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,1624,5430624,3668.0,2116.0,0.5768811341330425,5430624,Citrus High,75523,Porterville Unified,54,Tulare,22899.5628034767,Continuation School,155,141,0.9096774193548388,9,12,134,10.8,3.67,7.13,262.0,25,*,*,214,*,30151,"51,520",81,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,283,1033695,3252.0,16.0,0.004920049200492,1033695,Kingsburg High,62257,Kingsburg Joint Union High,10,Fresno,10753.839214269326,Traditional,1087,522,0.4802207911683532,9,12,1060,51.34,37.18,13.96,1141.0,390,*,29,696,*,32414,"72,356",280,6388,218.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,296,1033729,232.0,24.0,0.1034482758620689,1033729,Oasis Continuation High,62257,Kingsburg Joint Union High,10,Fresno,10753.839214269326,Continuation School,55,44,0.8,9,12,50,3.51,1.67,1.84,68.0,*,*,*,55,*,32414,"72,356",18,210,8.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,364,124727,812.0,32.0,0.0394088669950738,124727,Kingsburg Independent Study High,62257,Kingsburg Joint Union High,10,Fresno,10753.839214269326,Alternative School of Choice,77,45,0.5844155844155844,9,12,72,1.35,0.0,1.35,118.0,38,*,*,74,*,32414,"72,356",22,166,16.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,285,1730019,416.0,16.0,0.0384615384615384,1730019,Natural High (Continuation),64030,Lakeport Unified,17,Lake,24100.094973134328,Continuation School,23,15,0.6521739130434783,9,12,20,1.0,0.0,1.0,53.0,23,*,*,13,*,32940,"65,968",6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,745,1732304,1112.0,24.0,0.0215827338129496,1732304,Clear Lake High,64030,Lakeport Unified,17,Lake,24100.094973134328,Traditional,389,194,0.4987146529562982,9,12,375,24.61,15.57,7.19,422.0,196,*,*,153,37,32940,"65,968",183,3102,70.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,288,1033703,1168.0,0.0,0.0,1033703,Kings Canyon Continuation,62265,Kings Canyon Joint Unified,10,Fresno,26216.50920973977,Continuation School,174,161,0.9252873563218392,9,12,163,10.86,3.6,7.26,262.0,*,*,*,249,*,32414,"49,828",76,862,4.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,305,108092,1908.0,20.0,0.010482180293501,108092,Orange Cove High,62265,Kings Canyon Joint Unified,10,Fresno,26216.50920973977,Traditional,625,530,0.848,9,12,616,25.9,20.8,4.44,689.0,16,*,*,668,*,32414,"49,828",162,4262,122.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,388,116640,432.0,16.0,0.037037037037037,116640,Dunlap Leadership Academy,62265,Kings Canyon Joint Unified,10,Fresno,26216.50920973977,Traditional,245,186,0.7591836734693878,K,12,240,4.1,2.65,1.45,104.0,39,*,*,55,*,32414,"49,828",26,186,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,611,1035310,5536.0,100.0,0.0180635838150289,1035310,Reedley High,62265,Kings Canyon Joint Unified,10,Fresno,26216.50920973977,Traditional,1773,1246,0.7027636773829667,9,12,1715,68.35,60.46,6.77,1871.0,185,*,19,1620,*,32414,"49,828",397,12177,274.0,8965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881,658,126292,704.0,0.0,0.0,126292,Reedley Middle College High,62265,Kings Canyon Joint Unified,10,Fresno,26216.50920973977,Traditional,244,141,0.5778688524590164,9,12,243,7.09,6.34,0.0,250.0,33,*,*,210,*,32414,"49,828",67,1408,49.0,973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,290,1730027,1024.0,228.0,0.22265625,1730027,Carle (William C.) High (Continuation),64022,Konocti Unified,17,Lake,30487.655271846797,Continuation School,59,50,0.847457627118644,9,12,42,4.51,3.22,1.29,95.0,38,*,*,41,*,32940,"41,527",37,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,1246,1734359,2284.0,188.0,0.0823117338003502,1734359,Kelseyville High,64014,Kelseyville Unified,17,Lake,21196.553434504793,Traditional,539,314,0.5825602968460112,9,12,515,26.06,17.0,6.06,585.0,288,*,*,241,16,32940,"57,549",54,1157,33.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
884,295,5432828,5220.0,260.0,0.0498084291187739,5432828,Mt. Whitney High,72256,Visalia Unified,54,Tulare,35781.48894105835,Traditional,1717,1099,0.6400698893418754,9,12,1692,78.54,69.04,7.98,1779.0,315,32,81,1245,16,30151,"69,103",345,9288,264.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,629,5434527,8144.0,56.0,0.0068762278978389,5434527,Redwood High,72256,Visalia Unified,54,Tulare,35781.48894105835,Traditional,2470,1025,0.4149797570850202,9,12,2430,100.66,83.86,13.2,2599.0,653,27,134,1626,18,30151,"69,103",475,13532,349.0,10373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,922,5435839,3628.0,884.0,0.2436604189636163,5435839,Sequoia High,72256,Visalia Unified,54,Tulare,35781.48894105835,Continuation School,422,338,0.8009478672985783,9,12,374,16.09,13.42,2.68,523.0,63,13,*,418,*,30151,"69,103",90,1862,33.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,1278,120659,632.0,16.0,0.0253164556962025,120659,Visalia Technical Early College,72256,Visalia Unified,54,Tulare,35781.48894105835,Traditional,229,117,0.5109170305676856,9,12,227,14.5,12.05,2.44,246.0,93,*,*,137,*,30151,"69,103",154,2286,93.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,1515,5430046,5672.0,140.0,0.0246826516220028,5430046,Golden West High,72256,Visalia Unified,54,Tulare,35781.48894105835,Traditional,2039,1248,0.6120647376164786,9,12,2012,80.14,66.57,9.78,2023.0,335,28,65,1507,14,30151,"69,103",386,10098,277.0,7731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,1581,5430368,6148.0,36.0,0.0058555627846454,5430368,El Diamante High,72256,Visalia Unified,54,Tulare,35781.48894105835,Traditional,2072,1026,0.4951737451737452,9,12,2041,87.64,76.96,8.35,2182.0,554,38,84,1386,12,30151,"69,103",490,13892,313.0,9254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
890,301,1934868,9572.0,100.0,0.0104471374843292,1934868,La Serna High,65128,Whittier Union High,19,Los Angeles,12645.125475086665,Traditional,2402,866,0.3605328892589509,9,12,2368,91.86,83.55,3.04,2598.0,311,35,86,2098,*,35925,"84,176",569,14937,400.0,12087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,691,1936889,5472.0,16.0,0.0029239766081871,1936889,Pioneer High,65128,Whittier Union High,19,Los Angeles,12645.125475086665,Traditional,1205,837,0.6946058091286307,9,12,1189,52.39,49.72,0.81,1257.0,25,*,*,1210,*,35925,"84,176",325,7175,193.0,5415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,932,1937903,8188.0,60.0,0.0073277967757694,1937903,Santa Fe High,65128,Whittier Union High,19,Los Angeles,12645.125475086665,Traditional,1954,1062,0.5435005117707267,9,12,1936,80.0,73.15,3.11,2118.0,98,40,25,1910,*,35925,"84,176",492,13025,359.0,10557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,1034,1995653,3420.0,152.0,0.0444444444444444,1995653,Sierra Vista High (Alternative),65128,Whittier Union High,19,Los Angeles,12645.125475086665,Alternative School of Choice,341,237,0.6950146627565983,9,12,307,10.99,5.39,5.59,443.0,41,*,*,385,*,35925,"84,176",161,835,84.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,1105,1930338,3904.0,696.0,0.1782786885245901,1930338,Frontier High (Continuation),65128,Whittier Union High,19,Los Angeles,12645.125475086665,Continuation School,453,322,0.7108167770419426,9,12,268,24.49,15.16,3.33,635.0,44,15,*,562,*,35925,"84,176",91,1612,16.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
895,1317,1931302,10116.0,148.0,0.0146302886516409,1931302,California High,65128,Whittier Union High,19,Los Angeles,12645.125475086665,Traditional,2610,1568,0.6007662835249042,9,12,2580,102.81,96.66,3.71,2828.0,136,23,32,2579,*,35925,"84,176",605,16219,426.0,12734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
896,1372,1939701,6880.0,176.0,0.0255813953488372,1939701,Whittier High,65128,Whittier Union High,19,Los Angeles,12645.125475086665,Traditional,1802,1164,0.6459489456159823,9,12,1782,76.82,71.82,1.62,1938.0,68,26,*,1806,*,35925,"84,176",496,11056,294.0,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,313,3335759,2672.0,104.0,0.0389221556886227,3335759,Palo Verde High,67181,Palo Verde Unified,33,Riverside,20725.66316864026,Traditional,827,444,0.5368802902055623,9,12,804,37.01,34.3,0.83,888.0,162,66,*,631,*,35590,"47,982",338,5666,167.0,3811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
898,1091,3331139,956.0,92.0,0.0962343096234309,3331139,Twin Palms Continuation,67181,Palo Verde Unified,33,Riverside,20725.66316864026,Continuation School,83,61,0.7349397590361446,9,12,58,5.01,1.68,3.33,138.0,20,15,*,95,*,35590,"47,982",75,388,40.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,316,132704,9524.0,44.0,0.0046199076018479,132704,Dublin High,75093,Dublin Unified,1,Alameda,97349.5572545188,Traditional,3370,281,0.0833827893175074,9,12,3323,142.01,119.58,7.83,3339.0,680,133,1694,364,*,59976,"171,168",810,18498,515.0,15813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,1599,138453,516.0,20.0,0.0387596899224806,138453,Valley High (Continuation),75093,Dublin Unified,1,Alameda,97349.5572545188,Continuation School,49,22,0.4489795918367347,9,12,35,5.6,3.82,1.78,85.0,29,12,*,22,*,59976,"171,168",31,271,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,317,3933793,892.0,108.0,0.1210762331838565,3933793,Village Oaks High,68569,Lincoln Unified,39,San Joaquin,25444.168849990587,Continuation School,230,161,0.7,9,12,225,22.97,15.02,6.92,269.0,49,44,19,137,*,39331,"74,446",113,1628,14.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,322,3933801,9656.0,320.0,0.0331400165700082,3933801,Lincoln High,68569,Lincoln Unified,39,San Joaquin,25444.168849990587,Traditional,2970,1246,0.4195286195286195,9,12,2911,130.2,95.04,21.74,2994.0,618,332,290,1455,19,39331,"74,446",1026,20983,427.0,12068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,319,5031521,936.0,28.0,0.0299145299145299,5031521,Denair High,71068,Denair Unified,50,Stanislaus,16486.03870050068,Traditional,285,142,0.4982456140350877,9,12,274,17.95,14.81,2.05,293.0,177,*,*,39,63,36771,"104,587",108,1813,54.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,325,124552,2060.0,20.0,0.0097087378640776,124552,Applied Technology Center,64808,Montebello Unified,19,Los Angeles,30757.2148452638,Traditional,451,287,0.6363636363636364,9,12,448,31.0,27.75,3.25,520.0,*,*,*,495,*,35925,"63,574",129,3027,91.0,2275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
905,535,1935998,10204.0,2368.0,0.2320658565268522,1935998,Montebello High,64808,Montebello Unified,19,Los Angeles,30757.2148452638,Traditional,2195,1512,0.6888382687927107,9,12,2119,92.7,71.04,7.09,2349.0,40,12,11,2263,*,35925,"63,574",440,12639,307.0,9486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,1044,1930155,10532.0,1148.0,0.1090011393847322,1930155,Schurr High,64808,Montebello Unified,19,Los Angeles,30757.2148452638,Traditional,2435,1475,0.6057494866529775,9,12,2406,101.69,78.98,6.87,2620.0,28,*,106,2423,*,35925,"63,574",582,16410,410.0,12884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,1202,1938927,3412.0,1676.0,0.4912075029308324,1938927,Vail High (Continuation),64808,Montebello Unified,19,Los Angeles,30757.2148452638,Continuation School,170,125,0.7352941176470589,9,12,131,11.0,6.4,4.6,414.0,*,*,*,406,*,35925,"63,574",62,1630,36.0,1039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,1222,1930825,9692.0,1476.0,0.1522905489063145,1930825,Bell Gardens High,64808,Montebello Unified,19,Los Angeles,30757.2148452638,Traditional,2427,1784,0.7350638648537289,9,12,2369,104.78,79.81,11.13,2536.0,12,*,*,2499,*,35925,"63,574",522,14257,383.0,10931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,326,132746,588.0,32.0,0.0544217687074829,132746,Emery Secondary,61168,Emery Unified,1,Alameda,136228.637585034,Traditional,176,97,0.5511363636363636,9,12,170,15.0,12.78,1.72,207.0,13,89,25,62,*,59976,"109,960",93,1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,328,116368,4716.0,72.0,0.015267175572519,116368,Mission Oak High,72249,Tulare Joint Union High,54,Tulare,10475.416970857657,Traditional,1613,1031,0.6391816491010539,9,12,1582,68.83,54.29,8.82,1605.0,271,24,26,1268,*,30151,"59,801",467,10820,328.0,8062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,540,133793,3168.0,68.0,0.0214646464646464,133793,Accelerated Charter High,72249,Tulare Joint Union High,54,Tulare,10475.416970857657,Traditional,173,144,0.8323699421965318,9,12,167,8.51,4.53,2.75,320.0,27,15,*,270,*,30151,"59,801",66,944,21.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,811,5435409,5488.0,36.0,0.0065597667638483,5435409,Tulare Union High,72249,Tulare Joint Union High,54,Tulare,10475.416970857657,Traditional,1696,1129,0.6656839622641509,9,12,1670,74.53,56.04,10.81,1719.0,322,57,12,1286,*,30151,"59,801",525,11417,355.0,8937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,826,5435466,6792.0,116.0,0.0170789163722025,5435466,Tulare Western High,72249,Tulare Joint Union High,54,Tulare,10475.416970857657,Traditional,2026,1355,0.6688055281342546,9,12,1986,82.52,65.85,11.78,2064.0,289,51,31,1644,*,30151,"59,801",571,14333,403.0,10597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,1688,130708,1132.0,28.0,0.0247349823321554,130708,Sierra Vista Charter High,72249,Tulare Joint Union High,54,Tulare,10475.416970857657,Traditional,225,169,0.7511111111111111,9,12,218,19.64,3.61,1.04,692.0,80,17,16,567,*,30151,"59,801",148,556,76.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,330,116376,5092.0,116.0,0.0227808326787117,116376,Lathrop High,68593,Manteca Unified,39,San Joaquin,37631.38151901241,Traditional,1477,574,0.3886255924170616,9,12,1445,73.81,54.82,18.83,1497.0,188,116,161,762,*,39331,"83,783",236,5074,115.0,3173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,580,3935103,5900.0,224.0,0.0379661016949152,3935103,Manteca High,68593,Manteca Unified,39,San Joaquin,37631.38151901241,Traditional,1864,863,0.4629828326180257,9,12,1745,82.99,61.53,21.8,1844.0,379,93,117,1108,13,39331,"83,783",359,6432,135.0,3636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,583,3935111,2432.0,544.0,0.2236842105263158,3935111,Calla High,68593,Manteca Unified,39,San Joaquin,37631.38151901241,Continuation School,145,69,0.4758620689655172,9,12,126,11.99,7.8,4.19,230.0,39,18,*,152,*,39331,"83,783",70,960,31.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,634,101576,5132.0,352.0,0.06858924395947,101576,Weston Ranch High,68593,Manteca Unified,39,San Joaquin,37631.38151901241,Traditional,1238,699,0.5646203554119548,9,12,1214,67.54,53.23,14.32,1684.0,142,240,207,861,*,39331,"83,783",295,4718,103.0,2651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,1296,112565,1420.0,452.0,0.3183098591549296,112565,New Vision High,68593,Manteca Unified,39,San Joaquin,37631.38151901241,Continuation School,99,68,0.6868686868686869,9,12,91,7.99,6.67,1.32,178.0,*,30,*,117,*,39331,"83,783",43,458,17.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,1357,3930310,4576.0,60.0,0.0131118881118881,3930310,Sierra High,68593,Manteca Unified,39,San Joaquin,37631.38151901241,Traditional,1630,484,0.2969325153374233,9,12,1608,67.33,56.16,11.15,1504.0,326,63,214,744,*,39331,"83,783",246,5465,128.0,3492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,1726,3932001,5500.0,216.0,0.0392727272727272,3932001,East Union High,68593,Manteca Unified,39,San Joaquin,37631.38151901241,Traditional,1641,661,0.4028031687995125,9,12,1576,74.01,64.51,9.33,1623.0,417,46,75,975,*,39331,"83,783",368,6366,136.0,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,333,116384,5800.0,120.0,0.0206896551724137,116384,Robert F. Kennedy High,63412,Delano Joint Union High,15,Kern,11386.092535338028,Traditional,1296,1098,0.8472222222222222,9,12,1264,56.02,41.56,14.46,1377.0,21,*,*,1247,*,31594,"45,078",381,7532,195.0,5259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,436,100529,6604.0,252.0,0.0381586917019987,100529,Cesar E. Chavez High,63412,Delano Joint Union High,15,Kern,11386.092535338028,Traditional,1436,1078,0.7506963788300836,9,12,1411,62.49,44.06,18.44,1549.0,25,*,22,1342,*,31594,"45,078",352,8700,192.0,5666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,1707,1531656,992.0,88.0,0.0887096774193548,1531656,Valley High,63412,Delano Joint Union High,15,Kern,11386.092535338028,Continuation School,55,50,0.9090909090909092,9,12,52,6.51,2.83,3.68,114.0,*,*,*,104,*,31594,"45,078",55,602,8.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,1709,1531672,5428.0,96.0,0.0176860722181282,1531672,Delano High,63412,Delano Joint Union High,15,Kern,11386.092535338028,Traditional,1323,1093,0.8261526832955405,9,12,1296,61.52,49.23,12.32,1327.0,19,*,*,1150,*,31594,"45,078",374,8264,197.0,5413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
