,SchoolCode,Value,CohortStudents,Dropout (Count),Dropout Rate,Unnamed: 0,SchoolName,DistrictCode,DistrictName,CountyCode,CountyName
687,2330058,,,,,2330058,Rancheria Continuation,65540,Anderson Valley Unified,23,Mendocino
688,2330090,,,,,2330090,Mendocino Sunrise High,65581,Mendocino Unified,23,Mendocino
689,4935151,,4856.0,176.0,0.036243822075782535,4935151,Petaluma High,70862,Petaluma Joint Union High,49,Sonoma
690,3730934,,100.0,40.0,0.4,3730934,Campo High (Continuation),68213,Mountain Empire Unified,37,San Diego
691,1936889,,5472.0,16.0,0.0029239766081871343,1936889,Pioneer High,65128,Whittier Union High,19,Los Angeles
692,101881,,660.0,16.0,0.024242424242424242,101881,New Technology High,67439,Sacramento City Unified,34,Sacramento
693,2330108,,,,,2330108,South Coast Continuation,65599,Point Arena Joint Union High,23,Mendocino
694,126474,,1016.0,104.0,0.10236220472440945,126474,"Hilda L. Solis Learning Academy School of Technology, Business and Education",64733,Los Angeles Unified,19,Los Angeles
695,101899,,600.0,12.0,0.02,101899,George Washington Carver School of Arts and Science,67439,Sacramento City Unified,34,Sacramento
696,134668,,11784.0,260.0,0.022063815342837745,134668,James Logan High,61242,New Haven Unified,1,Alameda
697,3935756,,3196.0,32.0,0.010012515644555695,3935756,Ripon High,68650,Ripon Unified,39,San Joaquin
698,126482,,2004.0,244.0,0.1217564870259481,126482,Augustus F. Hawkins High A Critical Design and Gaming,64733,Los Angeles Unified,19,Los Angeles
699,101907,,720.0,84.0,0.11666666666666667,101907,The MET,67439,Sacramento City Unified,34,Sacramento
700,3730967,,328.0,0.0,0.0,3730967,Oasis High (Alternative),68122,Fallbrook Union High,37,San Diego
701,126490,,1408.0,244.0,0.17329545454545456,126490,Augustus F. Hawkins High B Community Health Advocates,64733,Los Angeles Unified,19,Los Angeles
702,110106,,2396.0,456.0,0.19031719532554256,110106,Orange Grove High,67033,Corona-Norco Unified,33,Riverside
703,118307,,620.0,92.0,0.14838709677419354,118307,Pride Continuation,68577,Linden Unified,39,San Joaquin
704,118315,,464.0,0.0,0.0,118315,East Village Middle College High,68338,San Diego Unified,37,San Diego
705,126508,,1268.0,172.0,0.13564668769716087,126508,Augustus F. Hawkins High C Responsible Indigenous Social Entrepreneurship,64733,Los Angeles Unified,19,Los Angeles
706,4337200,,3564.0,308.0,0.08641975308641975,4337200,San Jose High,69666,San Jose Unified,43,Santa Clara
707,1936947,,16260.0,1612.0,0.0991389913899139,1936947,Polytechnic High,64725,Long Beach Unified,19,Los Angeles
708,126516,,3040.0,68.0,0.02236842105263158,126516,Linda Esperanza Marquez High A Huntington Park Institute of Applied Medicine,64733,Los Angeles Unified,19,Los Angeles
709,5434931,,1668.0,92.0,0.05515587529976019,5434931,Strathmore High,75523,Porterville Unified,54,Tulare
710,1035831,,8196.0,988.0,0.12054660810151294,1035831,Roosevelt High,62166,Fresno Unified,10,Fresno
711,126524,,2780.0,56.0,0.02014388489208633,126524,Linda Esperanza Marquez High B LIBRA Academy,64733,Los Angeles Unified,19,Los Angeles
712,3731007,,6396.0,228.0,0.03564727954971857,3731007,La Costa Canyon High,68346,San Dieguito Union High,37,San Diego
713,126532,,2448.0,104.0,0.042483660130718956,126532,Linda Esperanza Marquez High C School of Social Justice,64733,Los Angeles Unified,19,Los Angeles
714,101956,,1608.0,12.0,0.007462686567164179,101956,Aspire Benjamin Holt College Preparatory Academy,68585,Lodi Unified,39,San Joaquin
715,126540,,2212.0,16.0,0.007233273056057866,126540,"Science, Technology, Engineering, Arts and Mathematics at Legacy High School Complex",64733,Los Angeles Unified,19,Los Angeles
716,3731023,,3120.0,84.0,0.026923076923076925,3731023,Escondido Charter High,68106,Escondido Union High,37,San Diego
717,101972,,5068.0,392.0,0.07734806629834254,101972,Rosemont High,67439,Sacramento City Unified,34,Sacramento
718,126557,,1420.0,128.0,0.09014084507042254,126557,Visual and Performing Arts at Legacy High School Complex,64733,Los Angeles Unified,19,Los Angeles
719,2330207,,,,,2330207,Whale Gulch High,75218,Leggett Valley Unified,23,Mendocino
720,3632742,,6628.0,900.0,0.13578756789378393,3632742,Colton High,67686,Colton Joint Unified,36,San Bernardino
721,2330215,,404.0,92.0,0.22772277227722773,2330215,Noyo High (Continuation),65565,Fort Bragg Unified,23,Mendocino
722,118380,,5428.0,176.0,0.032424465733235076,118380,Christopher High,69484,Gilroy Unified,43,Santa Clara
723,110189,,1372.0,216.0,0.15743440233236153,110189,McClymonds High,61259,Oakland Unified,1,Alameda
724,126573,,2840.0,348.0,0.12253521126760564,126573,Mervyn M. Dymally High,64733,Los Angeles Unified,19,Los Angeles
725,2330223,,,,,2330223,Laytonville Continuation High,73916,Laytonville Unified,23,Mendocino
726,3731056,,336.0,44.0,0.13095238095238096,3731056,TRACE,68338,San Diego Unified,37,San Diego
727,3731064,,10784.0,1008.0,0.09347181008902077,3731064,Chula Vista Senior High,68411,Sweetwater Union High,37,San Diego
728,4935292,,5604.0,896.0,0.15988579586009993,4935292,Piner High,70920,Santa Rosa High,49,Sonoma
729,110205,,688.0,16.0,0.023255813953488372,110205,Lemoore Middle College High,63982,Lemoore Union High,16,Kings
730,5631619,,7384.0,332.0,0.04496208017334778,5631619,Adolfo Camarillo High,72546,Oxnard Union High,56,Ventura
731,1937028,,4256.0,368.0,0.08646616541353383,1937028,Pomona High,64907,Pomona Unified,19,Los Angeles
732,102038,,1392.0,16.0,0.011494252873563218,102038,Sacramento Charter High,67439,Sacramento City Unified,34,Sacramento
733,126615,,1916.0,156.0,0.081419624217119,126615,Academies of Education and Empowerment at Carson High,64733,Los Angeles Unified,19,Los Angeles
734,1937051,,10644.0,500.0,0.04697482149567832,1937051,Quartz Hill High,64246,Antelope Valley Union High,19,Los Angeles
735,118430,,5112.0,40.0,0.00782472613458529,118430,Mission Vista High,68452,Vista Unified,37,San Diego
736,126623,,1824.0,16.0,0.008771929824561403,126623,Academy of Medical Arts at Carson High,64733,Los Angeles Unified,19,Los Angeles
737,3632809,,7272.0,2236.0,0.30748074807480746,3632809,Sierra High,67876,San Bernardino City Unified,36,San Bernardino
738,3731114,,3788.0,132.0,0.03484688489968321,3731114,Valley Center High,75614,Valley Center-Pauma Unified,37,San Diego
739,134841,13316492.4,1836.0,412.0,0.22440087145969498,134841,Orange County Workforce Innovation High,10306,Orange County Department of Education,30,Orange
740,2133692,,5024.0,40.0,0.007961783439490446,2133692,Tamalpais High,65482,Tamalpais Union High,21,Marin
741,2830016,,6128.0,84.0,0.01370757180156658,2830016,Vintage High,66266,Napa Valley Unified,28,Napa
742,4738753,,628.0,28.0,0.044585987261146494,4738753,Weed High,70466,Siskiyou Union High,47,Siskiyou
743,4132551,,4368.0,64.0,0.014652014652014652,4132551,El Camino High,69070,South San Francisco Unified,41,San Mateo
744,134858,,3072.0,16.0,0.005208333333333333,134858,California School of the Arts - San Gabriel Valley,64469,Duarte Unified,19,Los Angeles
745,1732304,,1112.0,24.0,0.02158273381294964,1732304,Clear Lake High,64030,Lakeport Unified,17,Lake
746,102103,,1000.0,116.0,0.116,102103,Jordan (June) School for Equity,68478,San Francisco Unified,38,San Francisco
747,3731163,,176.0,32.0,0.18181818181818182,3731163,Carlsbad Seaside Academy,73551,Carlsbad Unified,37,San Diego
748,134890,105619942.82,17592.0,4004.0,0.22760345611641655,134890,San Diego Workforce Innovation High,67983,Borrego Springs Unified,37,San Diego
749,2830065,,,,,2830065,Palisades High (Continuation),66241,Calistoga Joint Unified,28,Napa
750,2330355,,,,,2330355,Lighthouse Community Day,65565,Fort Bragg Unified,23,Mendocino
751,1937143,,9884.0,108.0,0.010926750303520841,1937143,Redondo Union High,75341,Redondo Beach Unified,19,Los Angeles
752,118521,,148.0,48.0,0.32432432432432434,118521,Centinela Valley Independent Study,64352,Centinela Valley Union High,19,Los Angeles
753,5631742,,10284.0,1008.0,0.09801633605600933,5631742,Channel Islands High,72546,Oxnard Union High,56,Ventura
754,5730049,,152.0,12.0,0.07894736842105263,5730049,Wolfskill High,72702,Winters Joint Unified,57,Yolo
755,126722,,1448.0,60.0,0.04143646408839779,126722,East Palo Alto Academy,69062,Sequoia Union High,41,San Mateo
756,5730056,,,,,5730056,Madison Community High,72686,Esparto Unified,57,Yolo
757,134924,,480.0,68.0,0.14166666666666666,134924,Berkeley Technology Academy,61143,Berkeley Unified,1,Alameda
758,732941,,6088.0,232.0,0.03810775295663601,732941,El Cerrito High,61796,West Contra Costa Unified,7,Contra Costa
759,3731213,,3212.0,48.0,0.014943960149439602,3731213,Clairemont High,68338,San Diego Unified,37,San Diego
760,1937176,,1852.0,312.0,0.16846652267818574,1937176,Reid High,64725,Long Beach Unified,19,Los Angeles
761,3034907,,1448.0,440.0,0.30386740331491713,3034907,Back Bay High,66597,Newport-Mesa Unified,30,Orange
762,126748,,1912.0,136.0,0.07112970711297072,126748,LPS Oakland R & D Campus,61259,Oakland Unified,1,Alameda
763,2830115,,1400.0,36.0,0.025714285714285714,2830115,New Technology High,66266,Napa Valley Unified,28,Napa
764,3731247,,1904.0,124.0,0.06512605042016807,3731247,High Tech High,68338,San Diego Unified,37,San Diego
765,4935482,,4544.0,164.0,0.03609154929577465,4935482,Rancho Cotate High,73882,Cotati-Rohnert Park Unified,49,Sonoma
766,118588,103908016.5,6792.0,1284.0,0.18904593639575973,118588,Alain Leroy Locke College Preparatory Academy,64733,Los Angeles Unified,19,Los Angeles
767,1036094,,10892.0,96.0,0.008813808299669483,1036094,Sanger High,62414,Sanger Unified,10,Fresno
768,3731262,,7332.0,200.0,0.027277686852154936,3731262,Steele Canyon High,68130,Grossmont Union High,37,San Diego
769,2830149,,2216.0,548.0,0.24729241877256317,2830149,Valley Oak High,66266,Napa Valley Unified,28,Napa
770,5631817,,444.0,32.0,0.07207207207207207,5631817,Chaparral High,72520,Ojai Unified,56,Ventura
771,1937226,,5772.0,132.0,0.02286902286902287,1937226,Reseda Charter High,64733,Los Angeles Unified,19,Los Angeles
772,3034956,,6980.0,108.0,0.015472779369627506,3034956,Mission Viejo High,73635,Saddleback Valley Unified,30,Orange
773,937805,,3804.0,156.0,0.04100946372239748,937805,South Tahoe High,61903,Lake Tahoe Unified,9,El Dorado
774,102236,,7984.0,128.0,0.01603206412825651,102236,Inderkum High,75283,Natomas Unified,34,Sacramento
775,3731304,,1992.0,740.0,0.3714859437751004,3731304,MAAC Community Charter,68411,Sweetwater Union High,37,San Diego
776,3633005,,8624.0,308.0,0.03571428571428571,3633005,Eisenhower Senior High,67850,Rialto Unified,36,San Bernardino
777,3731312,,592.0,32.0,0.05405405405405406,3731312,Oak Glen High,75614,Valley Center-Pauma Unified,37,San Diego
778,3034998,,4704.0,1256.0,0.26700680272108845,3034998,Lorin Griset Academy,66670,Santa Ana Unified,30,Orange
779,110460,,1620.0,44.0,0.027160493827160494,110460,Core Learning Academy at Conley-Caraballo High,61242,New Haven Unified,1,Alameda
780,118653,,1616.0,32.0,0.019801980198019802,118653,Ralph J. Bunche High,61259,Oakland Unified,1,Alameda
781,634758,,240.0,0.0,0.0,634758,Maxwell Sr High,61606,Maxwell Unified,6,Colusa
782,102285,,9668.0,236.0,0.0244104261481175,102285,Pioneer Valley High,69310,Santa Maria Joint Union High,42,Santa Barbara
783,110478,,,,,110478,Alternative Learning Academy at Conley-Caraballo High,61242,New Haven Unified,1,Alameda
784,102293,,472.0,0.0,0.0,102293,Foresthill High,66894,Placer Union High,31,Placer
785,126870,,1256.0,104.0,0.08280254777070063,126870,San Joaquin Valley High,62364,Parlier Unified,10,Fresno
786,135061,,2408.0,284.0,0.11794019933554817,135061,Alvord Alternative Continuation High,66977,Alvord Unified,33,Riverside
787,110494,,2080.0,136.0,0.06538461538461539,110494,Bidwell Continuation High,61648,Antioch Unified,7,Contra Costa
788,1535905,,3096.0,68.0,0.021963824289405683,1535905,Taft Union High,63818,Taft Union High,15,Kern
789,3035045,,8184.0,324.0,0.039589442815249266,3035045,Newport Harbor High,66597,Newport-Mesa Unified,30,Orange
790,1331115,,208.0,80.0,0.38461538461538464,1331115,Imperial Ave. Holbrook High,63164,Imperial Unified,13,Imperial
791,135087,,2280.0,640.0,0.2807017543859649,135087,Opportunity Youth Academy,10439,Santa Clara County Office of Education,43,Santa Clara
792,4935607,,3116.0,272.0,0.08729139922978177,4935607,Ridgway High (Continuation),70920,Santa Rosa High,49,Sonoma
793,1634245,,1112.0,204.0,0.18345323741007194,1634245,Earl F. Johnson High (Continuation),63925,Hanford Joint Union High,16,Kings
794,4132817,,3416.0,224.0,0.06557377049180328,4132817,Half Moon Bay High,68890,Cabrillo Unified,41,San Mateo
795,3330008,,6492.0,128.0,0.019716574245224893,3330008,La Sierra High,66977,Alvord Unified,33,Riverside
796,3035102,,6220.0,104.0,0.016720257234726688,3035102,University High,73650,Irvine Unified,30,Orange
797,102368,,4212.0,108.0,0.02564102564102564,102368,Ann Sobrato High,69583,Morgan Hill Unified,43,Santa Clara
798,3330024,,5688.0,132.0,0.023206751054852322,3330024,Arlington High,67215,Riverside Unified,33,Riverside
799,3330032,,1772.0,432.0,0.24379232505643342,3330032,La Familia Continuation High,73676,Coachella Valley Unified,33,Riverside
800,2535409,,692.0,52.0,0.07514450867052024,2535409,Modoc High,73585,Modoc Joint Unified,25,Modoc
801,2134005,,5188.0,464.0,0.08943716268311488,2134005,Terra Linda High,65466,San Rafael City High,21,Marin
802,102392,,1676.0,28.0,0.016706443914081145,102392,Millennium Charter,75499,Tracy Joint Unified,39,San Joaquin
803,2035707,,7428.0,560.0,0.07539041464728057,2035707,Madera High,65243,Madera Unified,20,Madera
804,110593,,8584.0,0.0,0.0,110593,James C. Enochs High,71175,Modesto City High,50,Stanislaus
805,5738505,,1740.0,40.0,0.022988505747126436,5738505,Winters High,72702,Winters Joint Unified,57,Yolo
806,118794,,9116.0,156.0,0.017112768758227294,118794,Murrieta Mesa High,75200,Murrieta Valley Unified,33,Riverside
807,1232909,,680.0,0.0,0.0,1232909,Ferndale High,75374,Ferndale Unified,12,Humboldt
808,1937424,,5208.0,624.0,0.11981566820276497,1937424,Theodore Roosevelt Senior High,64733,Los Angeles Unified,19,Los Angeles
809,3330065,,4916.0,756.0,0.15378356387306755,3330065,Alessandro High,67082,Hemet Unified,33,Riverside
810,118802,,8268.0,240.0,0.02902757619738752,118802,Citrus Valley High,67843,Redlands Unified,36,San Bernardino
811,5435409,,5488.0,36.0,0.006559766763848397,5435409,Tulare Union High,72249,Tulare Joint Union High,54,Tulare
812,5632021,,4300.0,180.0,0.04186046511627907,5632021,Fillmore Senior High,72454,Fillmore Unified,56,Ventura
813,3731478,,3528.0,104.0,0.02947845804988662,3731478,Coronado High,68031,Coronado Unified,37,San Diego
814,3731486,,,,,3731486,Elite Academy,68130,Grossmont Union High,37,San Diego
815,102434,86793787.94,2308.0,136.0,0.058925476603119586,102434,Animo South Los Angeles Charter,64733,Los Angeles Unified,19,Los Angeles
816,110627,,15196.0,132.0,0.008686496446433272,110627,Eleanor Roosevelt High,67033,Corona-Norco Unified,33,Riverside
817,4231205,,132.0,0.0,0.0,4231205,Cuyama Valley High,75010,Cuyama Joint Unified,42,Santa Barbara
818,3731502,,12652.0,1776.0,0.14037306354726525,3731502,San Ysidro High,68411,Sweetwater Union High,37,San Diego
819,102459,,7480.0,56.0,0.0074866310160427805,102459,Golden Valley High,65136,William S. Hart Union High,19,Los Angeles
820,430140,,,,,430140,Oroville High Community Day,61515,Oroville Union High,4,Butte
821,3330115,,6276.0,20.0,0.0031867431485022306,3330115,Ortega High,75176,Lake Elsinore Unified,33,Riverside
822,118851,,1256.0,44.0,0.03503184713375796,118851,King-Chavez Community High,68338,San Diego Unified,37,San Diego
823,733253,,3584.0,496.0,0.13839285714285715,733253,Greenwood Academy,61796,West Contra Costa Unified,7,Contra Costa
824,3731528,,8124.0,28.0,0.0034465780403741997,3731528,Westview High,68296,Poway Unified,37,San Diego
825,1937481,,7464.0,276.0,0.03697749196141479,1937481,Rosemead High,64519,El Monte Union High,19,Los Angeles
826,5435466,,6792.0,116.0,0.01707891637220259,5435466,Tulare Western High,72249,Tulare Joint Union High,54,Tulare
827,102475,,7972.0,12.0,0.0015052684395383843,102475,West Ranch High,65136,William S. Hart Union High,19,Los Angeles
828,135244,,6068.0,116.0,0.01911667765326302,135244,Mission San Jose High,61176,Fremont Unified,1,Alameda
829,110668,,1280.0,120.0,0.09375,110668,Frida Kahlo High,64733,Los Angeles Unified,19,Los Angeles
830,3731536,,400.0,12.0,0.03,3731536,Grossmont Middle College High,68130,Grossmont Union High,37,San Diego
831,1634401,,3892.0,0.0,0.0,1634401,Hanford High,63925,Hanford Joint Union High,16,Kings
832,4337762,,4320.0,12.0,0.002777777777777778,4337762,Saratoga High,69534,Los Gatos-Saratoga Union High,43,Santa Clara
833,118885,,7188.0,188.0,0.02615470228158041,118885,Shadow Hills High,67058,Desert Sands Unified,33,Riverside
834,135269,,656.0,172.0,0.2621951219512195,135269,Oxford Day Academy,10413,San Mateo County Office of Education,41,San Mateo
835,3330172,,6808.0,1220.0,0.1792009400705053,3330172,Perris Lake High (Continuation),67207,Perris Union High,33,Riverside
836,1536135,,3220.0,116.0,0.03602484472049689,1536135,Tehachapi High,63826,Tehachapi Unified,15,Kern
837,118919,,2600.0,32.0,0.012307692307692308,118919,Sierra Pacific High,63925,Hanford Joint Union High,16,Kings
838,4739207,,1540.0,0.0,0.0,4739207,Yreka High,70516,Yreka Union High,47,Siskiyou
839,2732170,,4468.0,372.0,0.08325872873769025,2732170,King City High,66068,South Monterey County Joint Union High,27,Monterey
840,3633302,,8752.0,212.0,0.024223034734917732,3633302,Fontana High,67710,Fontana Unified,36,San Bernardino
