SchoolCode,TotalCourses,TotalEnrollment,UCCSUCourses,UCCSUEnrollment,StaffACourses,StaffAEnrollment,StaffBCourses,StaffBEnrollment,StaffNCourses,StaffNEnrollment,NCLBCoreCourses,NCLBEnrollment
1035831,709,15550,489.0,11078.0,170.0,4787.0,66.0,1311.0,237.0,4600.0,525.0,11315.0
1036094,678,18507,473.0,14081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036672,713,12743,263.0,7386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036938,60,779,34.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037456,146,3741,89.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038298,46,89,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038306,322,8241,182.0,5068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130012,15,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130038,9,98,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130046,13,13,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130053,25,82,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132109,37,163,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132851,160,3269,85.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133701,116,2068,72.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135656,235,4910,125.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230010,8,26,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230028,27,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230044,9,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230051,10,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230085,28,122,11.0,39.0,1.0,9.0,3.0,9.0,5.0,14.0,16.0,69.0
1230705,322,5261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232057,31,382,14.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232206,279,6833,173.0,4916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232909,100,978,40.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233352,76,316,9.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233402,350,5046,174.0,3658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234004,98,1600,47.0,831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235209,218,2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237007,71,599,31.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330018,49,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330133,457,12589,312.0,8831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330141,7,59,6.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331354,64,978,30.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331404,622,12265,246.0,7335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332154,65,925,46.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332204,623,18115,404.0,12594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332501,104,2126,72.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333004,435,11200,277.0,7588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333558,42,813,20.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335306,173,3324,100.0,2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335900,236,5904,130.0,3806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337138,48,68,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337609,98,1322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430057,31,183,5.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431352,40,207,15.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431600,171,3550,97.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1434901,54,512,25.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1436203,40,145,26.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530021,57,433,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530047,98,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530054,80,400,31.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530112,228,1430,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530138,99,548,24.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530146,97,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530229,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530245,27,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530252,872,15946,105.0,3063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530344,612,14072,126.0,3993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530351,40,513,29.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530369,635,11814,95.0,2619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530385,784,15523,134.0,3486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530401,165,1884,38.0,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530435,146,1777,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530476,648,12562,113.0,3067.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530708,961,17471,137.0,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531367,499,8936,250.0,6386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531656,55,602,8.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531672,374,8264,197.0,5413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532290,751,14104,90.0,2406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532605,641,12496,83.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533330,671,13443,118.0,3400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533538,205,2896,25.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533843,90,582,38.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534155,275,6217,111.0,2805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534775,614,10843,73.0,1914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534957,460,5281,170.0,3012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535087,525,10293,79.0,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535392,657,12703,101.0,2647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535905,342,6515,157.0,3339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536135,447,7322,192.0,4709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536325,177,1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536440,398,10271,219.0,6364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536606,732,11889,71.0,1888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630011,37,569,19.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630078,25,169,6.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630110,6,6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630151,44,310,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630169,394,8247,212.0,5309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630953,174,3832,135.0,3101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632140,38,144,29.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632207,293,6912,173.0,4338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634245,50,397,10.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634401,454,10584,250.0,6984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635606,497,12484,316.0,8393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730019,6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730027,37,530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730035,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730050,4,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1732304,183,3102,70.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734359,54,1157,33.0,760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1736008,232,3422,96.0,2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737006,144,1907,41.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833409,75,289,46.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833805,187,4512,119.0,3303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930056,440,13007,355.0,10824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930080,576,12172,375.0,9833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930106,71,943,53.0,761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930155,582,16410,410.0,12884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930163,498,14261,391.0,11722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930213,534,8740,244.0,6377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930239,99,1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930288,742,17382,431.0,13780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930296,26,351,23.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930312,38,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930320,683,12423,346.0,9134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930338,91,1612,16.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930353,16,61,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930361,414,10448,299.0,7739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930387,257,881,214.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930403,27,129,18.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930429,50,168,45.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930486,51,139,45.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930528,363,7636,271.0,5962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930551,76,452,74.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930577,32,146,27.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930601,466,10410,282.0,7480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930650,201,5780,156.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930700,233,5702,166.0,4324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930734,45,161,38.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930783,31,99,29.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930791,55,142,53.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930825,522,14257,383.0,10931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930866,274,7766,185.0,5452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930924,117,2843,75.0,1927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930940,62,277,42.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930973,47,299,41.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930981,401,8093,309.0,6657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931021,11,40,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931047,659,14850,320.0,9629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931088,532,12281,285.0,9131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931187,573,15679,420.0,12526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931237,564,15414,398.0,12354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931302,605,16219,426.0,12734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931336,73,270,62.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931377,38,219,33.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931385,49,185,37.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931393,41,214,29.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931435,30,122,27.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931450,50,354,43.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931468,25,113,20.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931476,312,7816,200.0,5233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931484,26,236,24.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931492,628,12354,281.0,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931500,92,315,80.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931518,35,171,31.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931526,191,5123,121.0,3213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931534,88,814,63.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931559,30,190,22.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931617,82,663,53.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931625,325,1635,91.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931633,71,608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931641,172,1374,90.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931666,339,8782,210.0,6468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931682,53,282,43.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931690,80,401,70.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931708,246,6286,176.0,5024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931732,334,2338,160.0,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931740,802,14548,337.0,9897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931765,75,1071,52.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931781,456,11832,365.0,10036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931807,77,422,45.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931823,664,14865,394.0,11299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931856,48,212,41.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931864,264,7077,200.0,5598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931930,28,151,28.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931955,56,177,50.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931971,19,153,19.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931989,30,157,28.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931997,60,229,53.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932086,347,8020,224.0,6261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932128,183,3924,96.0,2551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932144,758,15471,351.0,10822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932201,462,12967,339.0,10443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932250,84,256,68.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932318,64,260,52.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932334,59,335,48.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932342,96,200,75.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932383,180,3905,126.0,3124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932441,825,24808,657.0,19801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932482,270,4739,143.0,3252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932623,353,9841,270.0,7775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932664,583,10578,309.0,7724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932680,601,8967,238.0,6324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932698,46,680,34.0,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932706,391,11225,301.0,8897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932763,247,6865,201.0,5770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932821,29,128,25.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932862,615,15829,459.0,12955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932888,112,2791,87.0,2318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932920,243,6197,191.0,5110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932987,217,5927,144.0,4194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933001,152,4192,121.0,3360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933118,255,6664,184.0,4929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933159,408,11715,340.0,9945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933175,202,4425,125.0,2988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933241,192,4969,121.0,3166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933308,68,164,42.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933316,75,319,40.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933324,349,9616,240.0,7014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933332,158,747,71.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933381,316,9517,173.0,5484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933399,234,4733,110.0,2388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933449,319,6813,224.0,5257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933472,131,991,46.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933530,607,13127,273.0,7927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933597,506,12718,316.0,9497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933647,327,7320,231.0,5544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933795,275,7317,191.0,5403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933852,437,9713,268.0,7733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933902,678,13139,297.0,8925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933951,659,14592,367.0,10210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934033,162,4742,133.0,4047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934082,452,9723,200.0,5887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934157,163,4824,96.0,3412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934231,159,4069,124.0,3254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934249,92,1049,68.0,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934371,69,1918,48.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934421,231,1964,88.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934454,64,1240,43.0,931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934470,651,15409,411.0,11249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934553,468,13652,372.0,11290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934678,688,19135,472.0,14552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934728,381,10813,303.0,8879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934801,206,5825,161.0,4759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934868,569,14937,400.0,12087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934926,875,18181,495.0,12935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935048,669,15396,401.0,10554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935121,206,4398,132.0,3175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935246,339,9435,288.0,7898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935352,229,4986,164.0,3921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935428,57,621,51.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935436,316,9144,281.0,8039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935519,286,7498,187.0,5398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935568,292,8147,219.0,6752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935717,57,511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935758,698,18713,488.0,15016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935808,670,15485,447.0,12581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935865,264,6126,197.0,4831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935899,52,432,36.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935923,339,9224,276.0,7790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935998,440,12639,307.0,9486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936046,191,3903,115.0,2316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936079,21,276,11.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936103,329,7107,225.0,5039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936160,238,6593,187.0,5479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936228,434,11377,337.0,9112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936277,394,10939,293.0,8506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936350,246,7020,200.0,5870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936384,209,1725,123.0,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936418,398,8185,232.0,6387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936467,452,11806,306.0,9387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936475,92,1119,57.0,759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936491,63,356,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936624,805,13323,386.0,9182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936749,862,26417,697.0,21683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936756,118,1131,76.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936772,88,1462,47.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936806,103,749,84.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936822,392,10024,273.0,7159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936889,325,7175,193.0,5415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936947,870,24274,631.0,18243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937028,216,4948,138.0,3698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937051,918,16401,505.0,13165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937143,623,17971,486.0,14301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937176,58,1083,30.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937226,141,2957,75.0,1864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937424,111,2909,86.0,2248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937481,637,11061,283.0,7801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937564,487,12516,376.0,10097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937598,50,388,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937622,130,3492,109.0,3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937697,411,12066,316.0,9952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
